,ProductName,NumberofReviews,Price,Discount,Rate
47, Watch Flash ,48 reviews,1399,80%,4.8    
48, Watch Flash ,48 reviews,1399,80%,4.8    
49, Watch Flash ,48 reviews,1399,80%,4.8    
50, Watch Flash ,48 reviews,1399,80%,4.8    
51, Watch Flash ,48 reviews,1399,80%,4.8    
52, Watch Flash ,48 reviews,1399,80%,4.8    
53, Wave Select ,13 reviews,2099,70%,5.0    
54, Wave Select ,13 reviews,2099,70%,5.0    
55, Wave Select ,13 reviews,2099,70%,5.0    
56, Wave Select ,13 reviews,2099,70%,5.0    
57, Wave Select ,13 reviews,2099,70%,5.0    
58, Wave Select ,13 reviews,2099,70%,5.0    
59, Storm Call ,23 reviews,1799,77%,4.7    
60, Storm Call ,23 reviews,1799,77%,4.7    
61, Storm Call ,23 reviews,1799,77%,4.7    
62, Storm Call ,23 reviews,1799,77%,4.7    
63, Storm Call ,23 reviews,1799,77%,4.7    
64, Storm Call ,23 reviews,1799,77%,4.7    
65, Wave Beat ,5 reviews,1499,75%,4.6    
